11 GUARULHOS SP,551131995267,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO BERNARDO DO CAMPO SP,551146733790,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551151991598,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136608810,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136608811,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136608812,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136608813,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136608814,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136608815,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136608816,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136608817,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136608818,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136603670,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136603671,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551136603675,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551131673559,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551131680339,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551136550621,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 COTIA SP,551146121329,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551146373233,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390440,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390441,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
